,place_id,name,address,featured_image,reviews,main_category,categories,rating,reviews_per_rating,coordinates,most_popular_times
0,ChIJr_TBUwvwaS4R5e6jeLxCWnU,Talaga Sampireun - Bintaro,"Kawasan Niaga Bintaro Jalan Boulevard Bintaro Jaya Blok B7/N1, Pondok Jaya, Pondok Aren, South Tangerang City, Banten 14220",https://lh5.googleusercontent.com/p/AF1QipOrIirN9ZgTp3A1Xla9f8dkSL_Gd5ZIEWZLTieE=w408-h272-k-no,10914,Restoran Indonesia,"[""Restoran Indonesia""]",4.5,"{""1"": 235, ""2"": 172, ""3"": 812, ""4"": 2672, ""5"": 7023}","{""latitude"": -6.2818504, ""longitude"": 106.72935509999999}","[{""hour_of_day"": 18, ""average_popularity"": 83.85714285714286, ""time_label"": ""18.00""}, {""hour_of_day"": 19, ""average_popularity"": 80.28571428571429, ""time_label"": ""19.00""}, {""hour_of_day"": 17, ""average_popularity"": 79.85714285714286, ""time_label"": ""17.00""}]"
1,ChIJfexkb6wAQi4Rmct6okTcIdc,McDonald's Citra Raya,"Citra Food Festival, Jl. Raya Serang No.Km.14 No.7, Cikupa, Kec. Cikupa, Kabupaten Tangerang, Banten 15710",https://lh5.googleusercontent.com/p/AF1QipOZJPrYeVnPD6fn1R1i9NzUDaGX9KkGRcPa4R3z=w408-h306-k-no,4514,Restoran Cepat Saji,"[""Restoran Cepat Saji"", ""Kedai Sarapan""]",4.5,"{""1"": 159, ""2"": 81, ""3"": 295, ""4"": 926, ""5"": 3053}","{""latitude"": -6.2302586, ""longitude"": 106.5212043}","[{""hour_of_day"": 20, ""average_popularity"": 70.85714285714286, ""time_label"": ""20.00""}, {""hour_of_day"": 19, ""average_popularity"": 70.14285714285714, ""time_label"": ""19.00""}, {""hour_of_day"": 21, ""average_popularity"": 68.42857142857143, ""time_label"": ""21.00""}]"
2,ChIJq6qatk0HQi4RfUd4vHi7GFE,Richeese Factory Cikupa,"Food Festival, Jalan Citra Raya No.7 Blok A, Sukamulya, Kec. Cikupa, Kabupaten Tangerang, Banten 15710",https://lh5.googleusercontent.com/p/AF1QipMg-vXSdW7R_xfhNHs80alrWZPPTi5hhNUYr9FU=w408-h306-k-no,2054,Restoran Masakan Ayam,"[""Restoran Masakan Ayam"", ""Restoran Cepat Saji""]",4.3,"{""1"": 130, ""2"": 59, ""3"": 180, ""4"": 422, ""5"": 1263}","{""latitude"": -6.230692899999999, ""longitude"": 106.521074}","[{""hour_of_day"": 19, ""average_popularity"": 76.0, ""time_label"": ""19.00""}, {""hour_of_day"": 20, ""average_popularity"": 73.85714285714286, ""time_label"": ""20.00""}, {""hour_of_day"": 18, ""average_popularity"": 71.85714285714286, ""time_label"": ""18.00""}]"
3,ChIJ____v536aS4RmFUcSXU6brk,Des & Dan Bakes and Spices,"CBD Bintaro Jaya, Jl. Boulevard Bintaro Jaya Sektor VII No.02, Pd. Jaya, Kec. Pd. Aren, Kota Tangerang Selatan, Banten 15220",https://lh5.googleusercontent.com/p/AF1QipOiSalgzChsul-yBj8t4fQPn03kwRN5k6aEgSsH=w408-h544-k-no,1859,Restoran Mediterania,"[""Restoran Mediterania"", ""Toko Roti"", ""Kedai Sarapan"", ""Restoran Makanan Sehat"", ""Restoran""]",4.7,"{""1"": 20, ""2"": 15, ""3"": 65, ""4"": 342, ""5"": 1417}","{""latitude"": -6.2763168, ""longitude"": 106.72162259999999}","[{""hour_of_day"": 18, ""average_popularity"": 73.42857142857143, ""time_label"": ""18.00""}, {""hour_of_day"": 19, ""average_popularity"": 73.14285714285714, ""time_label"": ""19.00""}, {""hour_of_day"": 17, ""average_popularity"": 68.28571428571429, ""time_label"": ""17.00""}]"
4,ChIJwReT4JaNQS4R19H7ixHJx3A,Starbucks Cilegon Center Mall (CCM),"X3G9+3W4, Sukmajaya, Kec. Jombang, Kota Cilegon, Banten 42416",https://lh5.googleusercontent.com/p/AF1QipOdHKZixWZ1XUPX6ILkx9qcB-wxhnA4A3RCgz6v=w408-h544-k-no,1741,Kedai Kopi,"[""Kedai Kopi""]",4.6,"{""1"": 53, ""2"": 14, ""3"": 86, ""4"": 352, ""5"": 1236}","{""latitude"": -6.0248643, ""longitude"": 106.0698206}","[{""hour_of_day"": 19, ""average_popularity"": 67.14285714285714, ""time_label"": ""19.00""}, {""hour_of_day"": 18, ""average_popularity"": 65.71428571428571, ""time_label"": ""18.00""}, {""hour_of_day"": 17, ""average_popularity"": 64.14285714285714, ""time_label"": ""17.00""}]"
5,ChIJqxAH6hP7aS4RdzC50z05H8U,Twin House Bintaro,"CBD Emerald, Jl. Boulevard Bintaro Jaya, Parigi, Kec. Pd. Aren, Kota Tangerang Selatan, Banten 15227",https://lh5.googleusercontent.com/p/AF1QipNWDIjI-Dqhe8Lq_E80xzuQDbF-xfpgKib5CkU=w408-h271-k-no,1441,Kafe,"[""Kafe"", ""Kedai Kopi"", ""Restoran""]",4.5,"{""1"": 19, ""2"": 23, ""3"": 107, ""4"": 419, ""5"": 873}","{""latitude"": -6.272118, ""longitude"": 106.6986991}","[{""hour_of_day"": 18, ""average_popularity"": 85.57142857142857, ""time_label"": ""18.00""}, {""hour_of_day"": 19, ""average_popularity"": 84.0, ""time_label"": ""19.00""}, {""hour_of_day"": 17, ""average_popularity"": 82.42857142857143, ""time_label"": ""17.00""}]"
6,ChIJfZJiXhb6aS4RXn9TnzJrFyE,Box Koffies,"Jl. Raden Fatah No.26, RT.002/RW.010, Sudimara Bar., Kec. Ciledug, Kota Tangerang, Banten 15151",https://lh5.googleusercontent.com/p/AF1QipOzBmnnXS6jPYW7EN5RF96pPdDS5KAt499T6lwt=w426-h240-k-no,1362,Kedai Kopi,"[""Kedai Kopi"", ""Toko kopi""]",4.6,"{""1"": 21, ""2"": 16, ""3"": 71, ""4"": 279, ""5"": 975}","{""latitude"": -6.2351423, ""longitude"": 106.70258659999999}","[{""hour_of_day"": 21, ""average_popularity"": 70.71428571428571, ""time_label"": ""21.00""}, {""hour_of_day"": 20, ""average_popularity"": 70.0, ""time_label"": ""20.00""}, {""hour_of_day"": 19, ""average_popularity"": 60.714285714285715, ""time_label"": ""19.00""}]"
7,ChIJO4c35nfwaS4R1sgMcIlJdoY,Bakoel Koffie Bintaro,"Blk. F-G Jl. Wahid Hasyim No.12/37, Pd. Jaya, Kec. Pd. Aren, Kota Tangerang Selatan, Banten 15224",https://lh5.googleusercontent.com/p/AF1QipOA2Kl09ghT5MgYcZcfhCVOOnpHe315Ynfteob-=w408-h510-k-no,1236,Kedai Kopi,"[""Kedai Kopi"", ""Kedai Sarapan""]",4.4,"{""1"": 35, ""2"": 25, ""3"": 89, ""4"": 324, ""5"": 763}","{""latitude"": -6.272746499999999, ""longitude"": 106.7241162}","[{""hour_of_day"": 19, ""average_popularity"": 75.28571428571429, ""time_label"": ""19.00""}, {""hour_of_day"": 20, ""average_popularity"": 72.57142857142857, ""time_label"": ""20.00""}, {""hour_of_day"": 18, ""average_popularity"": 69.71428571428571, ""time_label"": ""18.00""}]"
8,ChIJf4JnsU0HQi4RE_PPF2txXyk,Starbucks Citra Raya,"Blok A7 Nomor 3CDE Ciffest, Jl. Citra Raya Boulevard, Cikupa, Kec. Cikupa, Kabupaten Tangerang, Banten 15710",https://lh5.googleusercontent.com/p/AF1QipM6TpBNLX3uRAr0XI9lcvmecqJx5SW4BN9lmFDh=w426-h240-k-no,949,Kedai Kopi,"[""Kedai Kopi""]",4.6,"{""1"": 21, ""2"": 12, ""3"": 36, ""4"": 161, ""5"": 719}","{""latitude"": -6.2305592999999995, ""longitude"": 106.52062219999999}","[{""hour_of_day"": 19, ""average_popularity"": 68.14285714285714, ""time_label"": ""19.00""}, {""hour_of_day"": 18, ""average_popularity"": 64.42857142857143, ""time_label"": ""18.00""}, {""hour_of_day"": 20, ""average_popularity"": 62.57142857142857, ""time_label"": ""20.00""}]"
9,ChIJwyJuqp_7aS4R01uG-Sihd_g,ORBIT BRASSERIE,"Jl. Jombang Raya No.12 A, RT.06/RW.02, Pd. Pucung, Kec. Pd. Aren, Kota Tangerang Selatan, Banten 15229",https://lh5.googleusercontent.com/p/AF1QipNnsipYrn1IQEr2jZS7gJZ3rXpgy_x8QyB6jTfE=w408-h544-k-no,922,Kedai Kopi,"[""Kedai Kopi""]",4.7,"{""1"": 13, ""2"": 6, ""3"": 22, ""4"": 133, ""5"": 748}","{""latitude"": -6.282606299999999, ""longitude"": 106.7024256}","[{""hour_of_day"": 19, ""average_popularity"": 74.28571428571429, ""time_label"": ""19.00""}, {""hour_of_day"": 20, ""average_popularity"": 71.85714285714286, ""time_label"": ""20.00""}, {""hour_of_day"": 18, ""average_popularity"": 69.71428571428571, ""time_label"": ""18.00""}]"
10,ChIJBwy5jl77aS4RDnLk7SS0IFU,Onado Cafe,"Jl. Cipto Mangunkusumo No.21, Parung Serab, Kec. Ciledug, Kota Tangerang, Banten 15153",https://lh5.googleusercontent.com/p/AF1QipMoCUlxUoItIAMOl77qnwvb_XtCsdx1M7K860tP=w408-h544-k-no,908,Kedai Kopi,"[""Kedai Kopi""]",4.6,"{""1"": 26, ""2"": 17, ""3"": 40, ""4"": 134, ""5"": 691}","{""latitude"": -6.242570799999999, ""longitude"": 106.7075215}","[{""hour_of_day"": 21, ""average_popularity"": 50.57142857142857, ""time_label"": ""21.00""}, {""hour_of_day"": 20, ""average_popularity"": 47.285714285714285, ""time_label"": ""20.00""}, {""hour_of_day"": 22, ""average_popularity"": 45.42857142857143, ""time_label"": ""22.00""}]"
11,ChIJeZQw2En6aS4RwWFoh0bF8h8,Serba Food,"Jl. Boulevard Palem Raya No.15, Klp. Dua, Kec. Klp. Dua, Kabupaten Tangerang, Banten 15115",https://lh5.googleusercontent.com/p/AF1QipMN7ALdOHvSOqZfPMnr3oLtN0qDaXXFHBToN-Yf=w408-h306-k-no,888,Restoran China,"[""Restoran China"", ""Restoran Asia"", ""Rumah Makan"", ""Restoran Keluarga"", ""Restoran Halal"", ""Restoran Indonesia"", ""Restoran""]",4.7,"{""1"": 10, ""2"": 8, ""3"": 35, ""4"": 101, ""5"": 734}","{""latitude"": -6.2281552, ""longitude"": 106.609286}","[{""hour_of_day"": 20, ""average_popularity"": 60.0, ""time_label"": ""20.00""}, {""hour_of_day"": 21, ""average_popularity"": 58.42857142857143, ""time_label"": ""21.00""}, {""hour_of_day"": 19, ""average_popularity"": 58.285714285714285, ""time_label"": ""19.00""}]"
12,ChIJ6Y0CWLb7aS4RHat5IvbXL5M,Lewi's Organics,"Jalan Raya Pondok Kacang Timur No.11, RT.3/RW.1, Pd. Kacang Bar., Kec. Pd. Aren, Kota Tangerang Selatan, Banten 15226",https://lh5.googleusercontent.com/p/AF1QipM91t3zZP7sEYnowUpnmrkGcBKM3zpbTIt5aCDt=w408-h805-k-no,872,Restoran,"[""Restoran"", ""Kafe"", ""Toko Organik""]",4.5,"{""1"": 22, ""2"": 14, ""3"": 58, ""4"": 179, ""5"": 599}","{""latitude"": -6.2525507, ""longitude"": 106.68792479999999}","[{""hour_of_day"": 17, ""average_popularity"": 70.42857142857143, ""time_label"": ""17.00""}, {""hour_of_day"": 16, ""average_popularity"": 69.14285714285714, ""time_label"": ""16.00""}, {""hour_of_day"": 18, ""average_popularity"": 66.42857142857143, ""time_label"": ""18.00""}]"
13,ChIJ8U0KbSL9aS4Rp_v1TjpIdbQ,Tembikar | Resto & Coffee,"Jl. Raya PLP Curug No.44, Curug Wetan, Kec. Curug, Kabupaten Tangerang, Banten",https://lh5.googleusercontent.com/p/AF1QipNQZRfWi_p7dqBsDl_5KHMfJXE9rJh3aOMkYR8M=w408-h306-k-no,839,Restoran,"[""Restoran""]",4.9,"{""1"": 9, ""2"": 5, ""3"": 7, ""4"": 52, ""5"": 766}","{""latitude"": -6.268836599999999, ""longitude"": 106.557034}","[{""hour_of_day"": 19, ""average_popularity"": 79.85714285714286, ""time_label"": ""19.00""}, {""hour_of_day"": 20, ""average_popularity"": 76.14285714285714, ""time_label"": ""20.00""}, {""hour_of_day"": 18, ""average_popularity"": 73.28571428571429, ""time_label"": ""18.00""}]"
14,ChIJh2aGnx_8aS4REf4Do0ovYKo,"Marugame Udon, Supermall Karawaci","Supermal Karawaci, Jl. Boulevard Diponegoro No.105 Lantai UG, Bencongan, Kec. Karawaci, Kabupaten Tangerang, Banten 15811",https://lh5.googleusercontent.com/p/AF1QipPPq0ishUxkoj53R2N2vmzg_9qZVhxQrrEI960H=w426-h240-k-no,838,Restoran Jepang,"[""Restoran Jepang"", ""Restoran Udon""]",4.5,"{""1"": 16, ""2"": 4, ""3"": 67, ""4"": 201, ""5"": 550}","{""latitude"": -6.226827999999999, ""longitude"": 106.6071925}","[{""hour_of_day"": 18, ""average_popularity"": 82.57142857142857, ""time_label"": ""18.00""}, {""hour_of_day"": 19, ""average_popularity"": 79.0, ""time_label"": ""19.00""}, {""hour_of_day"": 17, ""average_popularity"": 74.14285714285714, ""time_label"": ""17.00""}]"
15,ChIJaQ8hztr7aS4RSoMqljZJd-I,Makaroni Ngehe Delta Bintaro,"Jl. Jombang Raya No.1, RT.009/RW.004, Pd. Pucung, Kec. Pd. Aren, Kota Tangerang Selatan, Banten 15414",https://lh5.googleusercontent.com/p/AF1QipPWCe1u9S5sQUyBP4ak5LEejVEab4zOjV5wf-8z=w408-h272-k-no,732,Restoran Cepat Saji,"[""Restoran Cepat Saji""]",4.6,"{""1"": 21, ""2"": 9, ""3"": 36, ""4"": 116, ""5"": 550}","{""latitude"": -6.2942602, ""longitude"": 106.7083404}","[{""hour_of_day"": 15, ""average_popularity"": 84.57142857142857, ""time_label"": ""15.00""}, {""hour_of_day"": 16, ""average_popularity"": 83.85714285714286, ""time_label"": ""16.00""}, {""hour_of_day"": 14, ""average_popularity"": 82.14285714285714, ""time_label"": ""14.00""}]"
16,ChIJMxUZ-c3-aS4RtWPj5CO_LVk,Coffeehood,"Jl. Imam Bonjol No.100A, Karawaci, Kec. Karawaci, Kota Tangerang, Banten 15115",https://lh5.googleusercontent.com/p/AF1QipMpijFNUl4xhDjIliagwzUrYKv5fOnsSFkTvZjp=w408-h336-k-no,646,Kafe,"[""Kafe"", ""Kedai Kopi""]",4.4,"{""1"": 22, ""2"": 14, ""3"": 54, ""4"": 120, ""5"": 436}","{""latitude"": -6.193286199999999, ""longitude"": 106.6237136}","[{""hour_of_day"": 18, ""average_popularity"": 89.42857142857143, ""time_label"": ""18.00""}, {""hour_of_day"": 19, ""average_popularity"": 83.85714285714286, ""time_label"": ""19.00""}, {""hour_of_day"": 17, ""average_popularity"": 80.57142857142857, ""time_label"": ""17.00""}]"
17,ChIJqzQARDr7aS4RMLMJX7_LaBA,POME COFFEE HOUSE & EATERY - POME HOUSE Food and Beverage Society & Community Hub,"Jl. Kasuari HB2 no. 15, Pd. Pucung, Kec. Pd. Aren, Kota Tangerang Selatan, Banten 15229",https://lh5.googleusercontent.com/p/AF1QipPIttHurSzKyHZpZm567cLJOv5pkhO7wa1bzi3k=w426-h240-k-no,644,Restoran,"[""Restoran"", ""Kafe"", ""Restoran Masakan Ayam"", ""Kedai Kopi"", ""Restoran Hamburger"", ""Restoran Sajian Khusus Daging"", ""Restoran Pizza"", ""Restoran Ramen"", ""Restoran Seafood"", ""Restoran Taco""]",4.8,"{""1"": 18, ""2"": 5, ""3"": 11, ""4"": 47, ""5"": 563}","{""latitude"": -6.2793281, ""longitude"": 106.7107295}","[{""hour_of_day"": 20, ""average_popularity"": 56.714285714285715, ""time_label"": ""20.00""}, {""hour_of_day"": 21, ""average_popularity"": 56.42857142857143, ""time_label"": ""21.00""}, {""hour_of_day"": 19, ""average_popularity"": 52.285714285714285, ""time_label"": ""19.00""}]"
18,ChIJ237zUUuNQS4R8Hn2aYMDzW4,Arkara Social Cafe,"Jl. Raya Cilegon No.km 18, Kedaleman, Kec. Cibeber, Kota Cilegon, Banten 42422",https://lh5.googleusercontent.com/p/AF1QipP3SY0JtdpjpwShOLeHNe0_0isTHt1K8qxU45sB=w408-h306-k-no,589,Kedai Kopi,"[""Kedai Kopi"", ""Kafe"", ""Kafetaria"", ""Pub"", ""Restoran""]",4.4,"{""1"": 20, ""2"": 16, ""3"": 47, ""4"": 121, ""5"": 385}","{""latitude"": -6.030924199999999, ""longitude"": 106.0792537}","[{""hour_of_day"": 20, ""average_popularity"": 75.0, ""time_label"": ""20.00""}, {""hour_of_day"": 21, ""average_popularity"": 71.14285714285714, ""time_label"": ""21.00""}, {""hour_of_day"": 19, ""average_popularity"": 67.0, ""time_label"": ""19.00""}]"
19,ChIJBRwGrB36aS4R5EqI2KEHa4k,Solaria - CBD Ciledug,"Solaria CBD Ciledug, Jl. HOS Cokroaminoto No.93 Kel Lantai dasar, RT.001/RW.001, Karang Tengah, Kec. Karang Tengah, Kota Tangerang, Banten 15157",https://lh5.googleusercontent.com/p/AF1QipOz1DQYVuBGNyUhGurxv56t_0S_xj_Ehj-knoOA=w408-h306-k-no,589,Restoran,"[""Restoran"", ""Rumah Makan"", ""Restoran Keluarga"", ""Restoran Indonesia""]",3.9,"{""1"": 81, ""2"": 21, ""3"": 62, ""4"": 142, ""5"": 283}","{""latitude"": -6.223611, ""longitude"": 106.7084033}","[{""hour_of_day"": 17, ""average_popularity"": 54.857142857142854, ""time_label"": ""17.00""}, {""hour_of_day"": 18, ""average_popularity"": 53.857142857142854, ""time_label"": ""18.00""}, {""hour_of_day"": 19, ""average_popularity"": 50.57142857142857, ""time_label"": ""19.00""}]"
20,ChIJ0eCXgX6PQS4R5rKWUo6QSzQ,Cafe Gue,"Jl. Ahmad Yani No.61, Sukmajaya, Kec. Jombang, Kota Cilegon, Banten 42416",https://lh5.googleusercontent.com/p/AF1QipPAsNTgTprvSHXqieM1XOB2uU5FaBotvcc2PsYE=w426-h240-k-no,544,Kafe,"[""Kafe"", ""Restoran""]",4.4,"{""1"": 19, ""2"": 14, ""3"": 40, ""4"": 114, ""5"": 357}","{""latitude"": -6.020058, ""longitude"": 106.05890869999999}","[{""hour_of_day"": 22, ""average_popularity"": 62.142857142857146, ""time_label"": ""22.00""}, {""hour_of_day"": 23, ""average_popularity"": 60.57142857142857, ""time_label"": ""23.00""}, {""hour_of_day"": 21, ""average_popularity"": 52.142857142857146, ""time_label"": ""21.00""}]"
21,ChIJ49TxN637aS4Rtks2R-qGIa8,Bening Resto & Chill,"Jl. AMD No.24A, Pd. Kacang Bar., Kec. Pd. Aren, Kota Tangerang Selatan, Banten 15226",https://lh5.googleusercontent.com/p/AF1QipNAtUzttpmRCCWvaf8VlC4VTkTD4Kc8-Eq5uPlr=w429-h240-k-no,510,Restoran,"[""Restoran""]",4.5,"{""1"": 13, ""2"": 13, ""3"": 37, ""4"": 106, ""5"": 341}","{""latitude"": -6.2558945999999995, ""longitude"": 106.6883347}","[{""hour_of_day"": 19, ""average_popularity"": 58.714285714285715, ""time_label"": ""19.00""}, {""hour_of_day"": 18, ""average_popularity"": 58.0, ""time_label"": ""18.00""}, {""hour_of_day"": 17, ""average_popularity"": 52.714285714285715, ""time_label"": ""17.00""}]"
22,ChIJR86xGUfxaS4RPkHM2IMDC8Q,HAUS CEGER,"Jl. Ceger Raya No.42, Jurang Manggu Tim., Kec. Pd. Aren, Kota Tangerang Selatan, Banten 15222",https://lh5.googleusercontent.com/p/AF1QipN_0XhoHQaDTQQaB9SuvnhUOPYKPu8vmnyON97c=w426-h240-k-no,497,Kedai Teh,"[""Kedai Teh"", ""Kafe""]",4.5,"{""1"": 18, ""2"": 13, ""3"": 21, ""4"": 103, ""5"": 342}","{""latitude"": -6.2624676, ""longitude"": 106.73120709999999}","[{""hour_of_day"": 20, ""average_popularity"": 87.0, ""time_label"": ""20.00""}, {""hour_of_day"": 19, ""average_popularity"": 81.71428571428571, ""time_label"": ""19.00""}, {""hour_of_day"": 21, ""average_popularity"": 81.57142857142857, ""time_label"": ""21.00""}]"
23,ChIJHZiONQD7aS4RmtndVdXe5Ww,G8 Coffee & Eatery @Garasi 8,"Garasi 8, Jl. Camat Pd. Aren No.8, Pd. Jaya, Kec. Pd. Aren, Kota Tangerang Selatan, Banten 15229",https://lh5.googleusercontent.com/p/AF1QipNb5Qg6Fg3a6JDdgp6coYiW04K5p6j7P2Qc-024=w426-h240-k-no,369,Restoran,"[""Restoran""]",4.8,"{""1"": 4, ""2"": 1, ""3"": 5, ""4"": 29, ""5"": 330}","{""latitude"": -6.2721167, ""longitude"": 106.7086557}","[{""hour_of_day"": 17, ""average_popularity"": 76.42857142857143, ""time_label"": ""17.00""}, {""hour_of_day"": 18, ""average_popularity"": 76.28571428571429, ""time_label"": ""18.00""}, {""hour_of_day"": 19, ""average_popularity"": 70.28571428571429, ""time_label"": ""19.00""}]"
24,ChIJnxaoErr5aS4RCkkwqeuX-vM,Nara Coffee,"Jl. Ks. Tubun No.106B, RT.2/RW.1, Ps. Baru, Kec. Karawaci, Kota Tangerang, Banten 15112",https://lh5.googleusercontent.com/p/AF1QipNAhK1rBlbldnfUiGYhaSB_9_K7e1O-7skcsCrw=w408-h306-k-no,363,Kafe,"[""Kafe""]",4.7,"{""1"": 6, ""2"": 1, ""3"": 16, ""4"": 54, ""5"": 286}","{""latitude"": -6.1677272, ""longitude"": 106.6303835}","[{""hour_of_day"": 17, ""average_popularity"": 71.14285714285714, ""time_label"": ""17.00""}, {""hour_of_day"": 18, ""average_popularity"": 69.85714285714286, ""time_label"": ""18.00""}, {""hour_of_day"": 16, ""average_popularity"": 66.14285714285714, ""time_label"": ""16.00""}]"
25,ChIJ1Q8x-Wr5aS4RNAhciJWypS4,Kopi Kenangan x Chigo x Flip Burger - Ruko Cipondoh,"Ruko Cipondoh, Ruko-6, Jl. KH. Hasyim Ashari No.118, RT.001/RW.010, Cipondoh, Kec. Cipondoh, Kota Tangerang, Banten 15146",https://lh5.googleusercontent.com/p/AF1QipP1ExWcs79l_omxum-llb0_e29kv4y8c88X0xg=w408-h306-k-no,360,Kedai Kopi,"[""Kedai Kopi""]",4.6,"{""1"": 10, ""2"": 3, ""3"": 19, ""4"": 51, ""5"": 277}","{""latitude"": -6.1915913, ""longitude"": 106.6710133}","[{""hour_of_day"": 15, ""average_popularity"": 63.42857142857143, ""time_label"": ""15.00""}, {""hour_of_day"": 20, ""average_popularity"": 62.42857142857143, ""time_label"": ""20.00""}, {""hour_of_day"": 18, ""average_popularity"": 56.857142857142854, ""time_label"": ""18.00""}]"
26,ChIJ6V8nui_xaS4R69tV78QgeP4,Sakuta Coffee,"Komplek, Permai Jl. Pd. Belimbing No.2, RT.03/RW.04/RW, Jurang Mangu Barat, Kota Tangerang Selatan, Banten 15233",https://lh5.googleusercontent.com/p/AF1QipOI4pBTmDKCyG37RwihEx9rH9RgjSm4SuCvm20z=w408-h725-k-no,338,Kedai Kopi,"[""Kedai Kopi""]",4.8,"{""1"": 4, ""2"": 3, ""3"": 6, ""4"": 40, ""5"": 285}","{""latitude"": -6.2574992, ""longitude"": 106.7241583}","[{""hour_of_day"": 21, ""average_popularity"": 61.142857142857146, ""time_label"": ""21.00""}, {""hour_of_day"": 22, ""average_popularity"": 57.0, ""time_label"": ""22.00""}, {""hour_of_day"": 20, ""average_popularity"": 56.714285714285715, ""time_label"": ""20.00""}]"
27,ChIJm04E6dP7aS4RK5VR1WNO7YU,Berselesa Coffee and Eatery,"Jl. Jombang Raya No.17, Bintaro, Jombang, Kec. Ciputat, Kota Tangerang Selatan, Banten 15414",https://lh5.googleusercontent.com/p/AF1QipMNRMrE9gTJrHKQyERCwjhujYrQBfy1uRBx10YI=w408-h543-k-no,337,Restoran Indonesia,"[""Restoran Indonesia""]",4.6,"{""1"": 17, ""2"": 7, ""3"": 12, ""4"": 37, ""5"": 264}","{""latitude"": -6.2922534, ""longitude"": 106.70580539999999}","[{""hour_of_day"": 19, ""average_popularity"": 54.57142857142857, ""time_label"": ""19.00""}, {""hour_of_day"": 20, ""average_popularity"": 51.714285714285715, ""time_label"": ""20.00""}, {""hour_of_day"": 18, ""average_popularity"": 50.42857142857143, ""time_label"": ""18.00""}]"
28,ChIJiXMiCyf8aS4RzfvgdZ--gfs,Maxx Coffee,"Siloam Karawaci Hospital Lobby lt.2 Jln. Siloam no. 6, Lippo Karawaci, Tangerang, Banten 15811, Bencongan, Kec. Karawaci, Kabupaten Tangerang, Banten 15810",https://lh5.googleusercontent.com/p/AF1QipOI-ds5cpoyE4NrGg2ERkj0Tx4VPIjjE6nPM63K=w408-h408-k-no,333,Kafe,"[""Kafe""]",4.4,"{""1"": 5, ""2"": 7, ""3"": 43, ""4"": 78, ""5"": 200}","{""latitude"": -6.225134799999999, ""longitude"": 106.59802769999999}","[{""hour_of_day"": 7, ""average_popularity"": 34.714285714285715, ""time_label"": ""07.00""}, {""hour_of_day"": 8, ""average_popularity"": 33.42857142857143, ""time_label"": ""08.00""}, {""hour_of_day"": 16, ""average_popularity"": 33.42857142857143, ""time_label"": ""16.00""}]"
29,ChIJM50lQJv6aS4RcqrtXxYrAho,IND.USTRIE,"Ruko Kebayoran Arcade 2 Blok B3 No.58 Jalan Boulevard Raya Sektor 7 Bintaro, Pd. Jaya, Kec. Pd. Aren, Kota Tangerang Selatan, Banten 15224",https://lh5.googleusercontent.com/p/AF1QipNjgHvyQzCGUyDJCcfkkyN-0ajUwNn2uQlt7Yyr=w408-h306-k-no,328,Kafe,"[""Kafe"", ""Kedai Kopi"", ""Tempat Acara"", ""Restoran""]",4.3,"{""1"": 6, ""2"": 11, ""3"": 42, ""4"": 103, ""5"": 166}","{""latitude"": -6.2730920999999995, ""longitude"": 106.716291}","[{""hour_of_day"": 14, ""average_popularity"": 52.42857142857143, ""time_label"": ""14.00""}, {""hour_of_day"": 13, ""average_popularity"": 51.42857142857143, ""time_label"": ""13.00""}, {""hour_of_day"": 12, ""average_popularity"": 44.57142857142857, ""time_label"": ""12.00""}]"
30,ChIJFy3clYj7aS4R-lCrwC91b-0,HAUS! Parung Serab,"haji toha motor, Jl. Raden Fatah No.31, RT.002/RW.010, Banten, Kec. Ciledug, Kota Tangerang, Banten 15153",https://lh5.googleusercontent.com/p/AF1QipPVxW5KfsefPPf7E-6aWSD3rBaCmSb137dmyJdS=w408-h725-k-no,327,Kedai Kopi,"[""Kedai Kopi""]",4.4,"{""1"": 19, ""2"": 5, ""3"": 20, ""4"": 54, ""5"": 229}","{""latitude"": -6.25279, ""longitude"": 106.7032158}","[{""hour_of_day"": 20, ""average_popularity"": 84.85714285714286, ""time_label"": ""20.00""}, {""hour_of_day"": 19, ""average_popularity"": 82.71428571428571, ""time_label"": ""19.00""}, {""hour_of_day"": 21, ""average_popularity"": 76.14285714285714, ""time_label"": ""21.00""}]"
31,ChIJYcU64v6RQS4RPdnIci3ID-k,O Seven Coffee & Eatery,"Jl. Yasmin No.7, Kotabumi, Kec. Purwakarta, Kota Cilegon, Banten 42434",https://lh5.googleusercontent.com/p/AF1QipOWtQIKtG9ZAuB82m-jdGrubFmebQDYuYH502yS=w408-h544-k-no,323,Restoran,"[""Restoran""]",4.7,"{""1"": 6, ""2"": 4, ""3"": 8, ""4"": 61, ""5"": 244}","{""latitude"": -5.9852438999999995, ""longitude"": 106.03640879999999}","[{""hour_of_day"": 18, ""average_popularity"": 76.42857142857143, ""time_label"": ""18.00""}, {""hour_of_day"": 19, ""average_popularity"": 76.0, ""time_label"": ""19.00""}, {""hour_of_day"": 17, ""average_popularity"": 67.42857142857143, ""time_label"": ""17.00""}]"
